WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW,PSOURCE_SUBTYPE_INF,PSOURCE_PPOS_INF,PSOURCE_RSV
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-09-30,2024,40,2024-09-29,2024,40,NONSENTINEL,57.0,57.0,3.0,,,,,,,,,3.0,,,,,,2.0,2.0,5.0,52.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202440,202440,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-10-07,2024,41,2024-10-06,2024,41,NONSENTINEL,77.0,77.0,1.0,,3.0,,,,,,,4.0,,,,,,6.0,6.0,10.0,67.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202441,202441,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-10-14,2024,42,2024-10-13,2024,42,NONSENTINEL,74.0,74.0,3.0,,4.0,,,,,,,7.0,,,,,,11.0,11.0,18.0,59.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202442,202442,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-10-21,2024,43,2024-10-20,2024,43,NONSENTINEL,65.0,65.0,0.0,,0.0,,,,,,,,,,,,,6.0,6.0,6.0,59.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202443,202443,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-10-28,2024,44,2024-10-27,2024,44,NONSENTINEL,17.0,17.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,16.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202444,202444,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-11-04,2024,45,2024-11-03,2024,45,NONSENTINEL,71.0,71.0,0.0,,1.0,,,,,,,1.0,,,9.0,,,,9.0,10.0,61.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202445,202445,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-11-11,2024,46,2024-11-10,2024,46,NONSENTINEL,65.0,65.0,0.0,,2.0,,,,,,,2.0,,,2.0,,,11.0,13.0,15.0,50.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202446,202446,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-11-18,2024,47,2024-11-17,2024,47,NONSENTINEL,37.0,37.0,,,2.0,,,,,,,2.0,,,3.0,,,,3.0,5.0,32.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202447,202447,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-11-25,2024,48,2024-11-24,2024,48,NONSENTINEL,46.0,46.0,,,,,,,,,,,,,3.0,,,,3.0,3.0,43.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202448,202448,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-12-02,2024,49,2024-12-01,2024,49,NONSENTINEL,36.0,36.0,,,,,,,,,,,,,7.0,,,,7.0,7.0,29.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202449,202449,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-12-09,2024,50,2024-12-08,2024,50,NONSENTINEL,17.0,17.0,,,,,,,,,,,,,,,,,,,17.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202450,202450,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-12-16,2024,51,2024-12-15,2024,51,NONSENTINEL,25.0,25.0,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,2.0,23.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202451,202451,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-12-23,2024,52,2024-12-22,2024,52,NONSENTINEL,22.0,22.0,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,2.0,20.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202452,202452,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2024-12-30,2025,1,2024-12-29,2025,1,NONSENTINEL,24.0,24.0,1.0,,1.0,,,,,,,2.0,,,4.0,,,,4.0,6.0,18.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202501,202501,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-01-06,2025,2,2025-01-05,2025,2,NONSENTINEL,30.0,30.0,1.0,,,,,,,,,1.0,,,2.0,,,,2.0,3.0,27.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202502,202502,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-01-13,2025,3,2025-01-12,2025,3,NONSENTINEL,33.0,33.0,,,1.0,,,,,,,1.0,,,2.0,,,,2.0,3.0,30.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202503,202503,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-01-20,2025,4,2025-01-19,2025,4,NONSENTINEL,57.0,57.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,56.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202504,202504,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-01-27,2025,5,2025-01-26,2025,5,NONSENTINEL,71.0,71.0,0.0,,2.0,,,,,,,2.0,,,1.0,,,,1.0,3.0,68.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202505,202505,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-02-03,2025,6,2025-02-02,2025,6,NONSENTINEL,76.0,76.0,,,2.0,,,,,,,2.0,,,1.0,,,,1.0,3.0,73.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202506,202506,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-02-10,2025,7,2025-02-09,2025,7,NONSENTINEL,60.0,60.0,,,4.0,,,,,,,4.0,,,3.0,,,,3.0,7.0,53.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202507,202507,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-02-17,2025,8,2025-02-16,2025,8,NONSENTINEL,31.0,31.0,1.0,,2.0,,,,,,,3.0,,,0.0,,,,,3.0,28.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202508,202508,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-02-24,2025,9,2025-02-23,2025,9,NONSENTINEL,71.0,71.0,1.0,,6.0,,,,,,,7.0,,,3.0,,,,3.0,10.0,61.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202509,202509,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-03-03,2025,10,2025-03-02,2025,10,NONSENTINEL,101.0,101.0,,,2.0,,,,,,,2.0,,,4.0,,,2.0,6.0,8.0,93.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202510,202510,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-03-10,2025,11,2025-03-09,2025,11,NONSENTINEL,35.0,35.0,,,2.0,,,,,,,2.0,,,4.0,,,,4.0,6.0,29.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202511,202511,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-03-17,2025,12,2025-03-16,2025,12,NONSENTINEL,40.0,40.0,1.0,,6.0,,,,,,,7.0,,,5.0,,,,5.0,12.0,28.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202512,202512,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-03-24,2025,13,2025-03-23,2025,13,NONSENTINEL,35.0,35.0,1.0,,4.0,,,,,,,5.0,,,1.0,,,,1.0,6.0,29.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202513,202513,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-03-31,2025,14,2025-03-30,2025,14,NONSENTINEL,30.0,30.0,0.0,,11.0,,,,,,,11.0,,,1.0,,,,1.0,12.0,18.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202514,202514,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-04-07,2025,15,2025-04-06,2025,15,NONSENTINEL,20.0,20.0,,,4.0,,,,,,,4.0,,,1.0,,,,1.0,5.0,15.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202515,202515,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-04-14,2025,16,2025-04-13,2025,16,NONSENTINEL,21.0,21.0,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,2.0,19.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202516,202516,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-04-21,2025,17,2025-04-20,2025,17,NONSENTINEL,25.0,25.0,,,4.0,,,,,,,4.0,,,1.0,,,,1.0,5.0,20.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202517,202517,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-04-28,2025,18,2025-04-27,2025,18,NONSENTINEL,15.0,15.0,0.0,,2.0,,,,,,,2.0,,,1.0,,,,1.0,3.0,12.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202518,202518,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-05-05,2025,19,2025-05-04,2025,19,NONSENTINEL,14.0,14.0,,,1.0,,,,,,,1.0,,,2.0,,,,2.0,3.0,11.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202519,202519,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-05-12,2025,20,2025-05-11,2025,20,NONSENTINEL,15.0,15.0,,,,,,,,,,,,,,,,,,,15.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202520,202520,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-05-19,2025,21,2025-05-18,2025,21,NONSENTINEL,29.0,29.0,,,2.0,,,,,,,2.0,,,1.0,,,,1.0,3.0,26.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202521,202521,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-05-26,2025,22,2025-05-25,2025,22,NONSENTINEL,36.0,36.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202522,202522,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-06-02,2025,23,2025-06-01,2025,23,NONSENTINEL,54.0,54.0,,,3.0,,,,,,,3.0,,,,,,,,3.0,51.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202523,202523,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-06-09,2025,24,2025-06-08,2025,24,NONSENTINEL,39.0,39.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0,1.0,,,0.0,,0.0,0.0,0.0,1.0,38.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202524,202524,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-06-16,2025,25,2025-06-15,2025,25,NONSENTINEL,59.0,59.0,2.0,,2.0,,,,,,,4.0,,,0.0,,0.0,0.0,0.0,4.0,57.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202525,202525,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-06-23,2025,26,2025-06-22,2025,26,NONSENTINEL,42.0,42.0,1.0,,6.0,,,,,,,7.0,,,0.0,,,0.0,0.0,7.0,35.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202526,202526,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-06-30,2025,27,2025-06-29,2025,27,NONSENTINEL,27.0,27.0,0.0,,2.0,,,,,,,2.0,,,1.0,,,0.0,1.0,3.0,24.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202527,202527,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-07-07,2025,28,2025-07-06,2025,28,NONSENTINEL,25.0,25.0,0.0,,3.0,,,,,,,3.0,,,,,,,,3.0,22.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202528,202528,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-07-14,2025,29,2025-07-13,2025,29,NONSENTINEL,27.0,27.0,0.0,,5.0,,,,,,,5.0,,,0.0,,0.0,0.0,0.0,5.0,22.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202529,202529,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-07-21,2025,30,2025-07-20,2025,30,NONSENTINEL,51.0,51.0,1.0,,13.0,,,,,,,14.0,,,1.0,,,,1.0,15.0,37.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202530,202530,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-07-28,2025,31,2025-07-27,2025,31,NONSENTINEL,52.0,52.0,,,8.0,,,,,,,8.0,,,1.0,,,,1.0,9.0,43.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202531,202531,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-08-04,2025,32,2025-08-03,2025,32,NONSENTINEL,53.0,53.0,0.0,,11.0,,,,,,,11.0,,,1.0,,,,1.0,12.0,41.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202532,202532,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2025-08-11,2025,33,2025-08-10,2025,33,NONSENTINEL,61.0,61.0,,,25.0,,,,,,,25.0,,,2.0,,,,2.0,27.0,34.0,3.0,,,,,,,,,,,,Samples tested for Influenza & SARS CoV-2.,IN,202533,202533,,,
